ID,Country,State,Municipality,Study_location,Latitude,Longitude,Precision,Reserve_Area,Altitude,Altitude1km,Annual_mean_temperature,Annual_rainfall,Olsong200r,Olsoneconame,ribeirovegtype,BSRs,uc,protectedtype,Year_start,Year_finish,Duration,Nights,hours_per_night,number_of_mistnets,effort_straube_bianconi,Method,References,Voucher_Specimens,Anoura_caudifer,Anoura_geoffroyi,Artibeus_cinereus,Artibeus_fimbriatus,Artibeus_gnomus,Artibeus_lituratus,Artibeus_obscurus,Artibeus_planirostris,Artibeus_sp,Carollia_brevicauda,Carollia_perspicillata,Carollia_sp,Centronycteris_maximiliani,Chiroderma_doriae,Chiroderma_villosum,Chrotopterus_auritus,Cynomops_abrasus,Cynomops_planirostris,Desmodus_rotundus,Diaemus_youngii,Diphylla_ecaudata,Dryadonycteris_capixaba,Eptesicus_brasiliensis,Eptesicus_diminutus,Eptesicus_furinalis,Eptesicus_taddeii,Eumops_auripendulus,Eumops_glaucinus,Eumops_patagonicus,Eumops_perotis,Furipterus_horrens,Glossophaga_soricina,Glyphonycteris_daviesi,Glyphonycteris_sylvestris,Histiotus_montanus,Histiotus_velatus,Lampronycteris_brachyotis,Lasiurus_blossevillii,Lasiurus_cinereus,Lasiurus_ega,Lichonycteris_degener,Lonchophylla_bokermanni,Lonchophylla_mordax,Lonchophylla_peracchii,Lonchophylla_sp,Lonchorhina_aurita,Lophostoma_brasiliense,Lophostoma_silvicolum,Macrophyllum_macrophyllum,Micronycteris_hirsuta,Micronycteris_megalotis,Micronycteris_microtis,Micronycteris_minuta,Micronycteris_schmidtorum,Micronycteris_sp,Mimon_bennettii,Mimon_crenulatum,Molossops_neglectus,Molossops_temminckii,Molossus_molossus,Molossus_rufus,Molossus_sp,Myotis_albescens,Myotis_dinellii,Myotis_izecksohni,Myotis_lavali,Myotis_levis,Myotis_nigricans,Myotis_riparius,Myotis_ruber,Natalus_macrourus,Noctilio_albiventris,Noctilio_leporinus,Nyctinomops_laticaudatus,Nyctinomops_macrotis,Peropteryx_cf_kappleri,Peropteryx_leucoptera,Peropteryx_macrotis,Phylloderma_stenops,Phyllostomus_discolor,Phyllostomus_elongatus,Phyllostomus_hastatus,Platyrrhinus_incarum,Platyrrhinus_lineatus,Platyrrhinus_recifinus,Promops_nasutus,Pygoderma_bilabiatum,Rhinophylla_pumilio,Rhogeessa_io,Rhynchonycteris_naso,Saccopteryx_bilineata,Saccopteryx_leptura,Sturnira_lilium,Sturnira_tildae,Tadarida_brasiliensis,Thyroptera_tricolor,Tonatia_bidens,Tonatia_saurophila,Trachops_cirrhosus,Trinycteris_nicefori,Uroderma_bilobatum,Uroderma_magnirostrum,Vampyressa_pusilla,Vampyrodes_caraccioli,Count,BioClim1,BioClim2,BioClim3,BioClim4,BioClim5,BioClim6,BioClim7,BioClim8,BioClim9,BioClim10,BioClim11,BioClim12,BioClim13,BioClim14,BioClim15,BioClim16,BioClim17,BioClim18,BioClim19
bat1190,Brazil,RIO_DE_JANEIRO,MANGARATIBA,Rio_das_Pedras_corrected_and_updated_after_paper,-22.992819,-44.095044,Not_Precise,12,155,NA,NA,NA,Atlantic_Forests,Serra_do_Mar_coastal_forests,NA,Serra_do_Mar,1,Unknown_Protected,2009,NA,1_intensive_year_and_two_days_after_during_4__more_years,17,12,up_to_13,83437,mist_nets,"Esbérard,_C._E._L._2009._Capture_sequence_and_relative_abundance_of_bats_during_surveys._Zoologia_26:103–108.","Coleção_Projeto_Morcegos_Urbanos,_RIOZOO,_(PMU),_Rio_de_Janeiro,_RJ,_Brazil,_and_Coleção_Adriano_Lúcio_Peracchi_(ALP),_Universidade_Federal_Rural_do_Rio_de_Janeiro,_Seropédica,_RJ,_Brazil",33,54,0,162,0,547,178,134,0,0,316,0,0,4,1,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,10,0,0,0,2,0,0,0,0,0,0,0,0,114,0,49,26,0,1,0,0,0,0,1,111,0,0,1,0,0,7,0,0,0,15,0,30,21.55761,10.85,62.46558,213.4084,29.94348,12.57391,17.36956,24.0558,19.02971,24.28043,19.02971,1543,235,42,55.04136,664,139,623,139
bat1191,Brazil,RIO_DE_JANEIRO,RIO_DE_JANEIRO,RT_Reserva_dos_Trapicheiros_corrected_and_updated_after_paper,-22.93816631,-43.22428929,Not_Precise,1,285,298,21.5,1525,Atlantic_Forests,Serra_do_Mar_coastal_forests,NA,Serra_do_Mar,1,Park,2003,NA,6_years,30,12,11,30318,mist_nets,"Esbérard,_C._E._L._2003._Diversidade_de_morcegos_em_área_de_Mata_Atlântica_regenerada_no_sudeste_do_Brasil._Rev._Bras._Zoociencias_5:189–204.","Coleção_Adriano_Lúcio_Peracchi_(ALP),_Universidade_Federal_Rural_do_Rio_de_Janeiro,_Seropédica,_RJ,_Brazil",1,2,1,131,0,276,66,36,0,0,42,0,0,31,1,0,0,0,0,0,0,0,19,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,115,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,14,0,0,0,0,0,0,0,90,0,0,0,5,0,0,0,0,0,19,0,26,22.14683,10.11633,60.92709,209.0035,30.372,13.768,16.604,24.85667,19.93733,24.85667,19.73667,1250,198,37,55.11452,541,127,541,139
bat1192,Brazil,MINAS_GERAIS,ITAMONTE,Parque_Estadual_da_Serra_do_Papagaio,-22.2063,-44.786097,Not_Precise,22917,NA,1900,13.3,2057,Atlantic_Forests,Campos_Rupestres_montane_savanna,NA,Interior_Forests,1,Unknown_Protected,NA,NA,NA,NA,3_to_6,6_to_12,7520,mist_nets,"Tahara,_A._S._2009._Quirópteros_No_Gradiente_Cerrado-_Mata_Atlântica_No_Sul_De_Minas_Gerais?:_Diversidade_E_Padrões_De_Distribuição._Universidade_Federal_de_Lavras.","Coleção_de_Mamíferos,_Universidade_Federal_de_Lavras_(CMUFLA),_Lavras,_MG,_Brazil",7,0,0,1,0,4,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,11,13.27067,12.592,61.13808,236.1731,22.448,1.852,20.596,15.97,10.234,15.97,10.234,2095,361,32,71.79796,1023,116,1023,116
bat1193,Brazil,SAO_PAULO,SAO_PAULO,Parque_Estadual_da_Cantareira,-23.420009,-46.620013,Precise,7916,1250,1129,16.1,1517,Atlantic_Forests,Serra_do_Mar_coastal_forests,Dense_Ombrophilous_Forest,Serra_do_Mar,1,Park,2000,NA,9_months,27,6,8,27216,mist_nets,"Bertola,_P._B.,_C._C._Aires,_S._E._Favorito,_G._Graciolli,_M._Amaku,_and_R._Pinto-Da-Rocha._2005._Bat_flies_(Diptera:_Streblidae,_Nycteribiidae)_parasitic_on_bats_(Mammalia:_Chiroptera)_at_Parque_Estadual_da_Cantareira,_São_Paulo,_Brazil:_Parasitism_rates_and_host-parasite_associations._Memorias_do_Instituto_Oswaldo_Cruz_100:25–32.",Not_located,12,7,0,37,0,102,12,0,0,0,46,0,0,0,0,0,0,0,15,0,0,0,21,1,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,1,28,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,0,0,0,0,0,249,6,0,0,0,0,0,0,0,0,0,0,22,18.23567,9.226001,58.54061,228.8984,25.516,9.756,15.76,20.898,15.42467,20.97933,15.42467,1427,238,36,60.36351,654,130,621,130
bat1194,Brazil,SERGIPE,CAPELA,Refugio_Mata_do_Junco,-10.540032,-37.060057,Not_Precise,1520,NA,164,24.3,1282,NA,Caatinga,NA,Bahia,1,Wildlife_refuge,2011,NA,1_year,24,6,7,21168,mist_nets,"Brito,_D._de_V.,_and_A._Bocchiglieri._2012._Comunidade_de_morcegos_(Mammalia,_Chiroptera)_no_Refúgio_de_Vida_Silvestre_Mata_do_Junco,_Sergipe,_nordeste_do_Brasil._Biota_Neotropica_12:254–262.","Coleção_de_Mamíferos_(CMUFS),_Universidade_Federal_de_Sergipe_(UFSE),_Aracaju,_SE,_Brazil",0,0,45,4,0,67,0,4,0,0,45,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,3,0,0,0,0,14,24.45067,7.949334,66.3772,148.8995,30.496,18.52,11.976,23.09733,25.56067,26.008,22.44867,1209,207,33,64.86368,571,104,181,487
bat1195,Brazil,SAO_PAULO,CANANEIA,Planicie_do_Ariri_Cananeia,-25.17,-48.08,Precise,209345,NA,22,22.6,2434,Atlantic_Forests,Serra_do_Mar_coastal_forests,Dense_Ombrophilous_Forest,Serra_do_Mar,1,Unknown_Protected,1996,NA,15_months,45,12,7,79380,mist_nets,"Geraldes,_M._._1999._Estudo_de_uma_taxocenose_de_morcegos_na_regiao_do_Ariri,_Cananeia,_SP._USP_University_of_Sao_Paulo.","Laboratório_de_Chiroptera,_Universidade_Estadual_Paulista_(DZSJRP),_São_José_do_Rio_Preto,_SP,_Brazil,_and_Museu_de_Zoologia,_Universidade_de_São_Paulo_(MZUSP),_São_Paulo,_SP,_Brazil",7,3,2,3,0,63,10,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,14,22.113,7.610667,47.70979,289.415,29.86,13.908,15.952,25.70533,18.64533,25.70533,18.64533,2338,347,83,45.17232,965,298,965,298
bat1196,Brazil,SAO_PAULO,CANANEIA,Serra_Gigante_do_Ariri_Cananeia,-25.13,-48.13,Precise,209345,NA,249,21,2240,Atlantic_Forests,Serra_do_Mar_coastal_forests,Dense_Ombrophilous_Forest,Serra_do_Mar,1,Park,1996,NA,15_months,45,12,7,79380,mist_nets,"Geraldes,_M._._1999._Estudo_de_uma_taxocenose_de_morcegos_na_regiao_do_Ariri,_Cananeia,_SP._USP_University_of_Sao_Paulo.","Laboratório_de_Chiroptera,_Universidade_Estadual_Paulista_(DZSJRP),_São_José_do_Rio_Preto,_SP,_Brazil,_and_Museu_de_Zoologia,_Universidade_de_São_Paulo_(MZUSP),_São_Paulo,_SP,_Brazil",0,7,0,41,0,21,7,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,12,19.49967,7.792667,48.11477,293.3361,27.376,11.18,16.196,23.074,15.96867,23.074,15.96867,2156,302,80,42.38982,869,291,869,291
bat1197,Brazil,SERGIPE,AREIA_BRANCA,Parque_Nacional_Itabaiana,-10.8,-37.33,Not_Precise,NA,670,163,24.2,1341,NA,Caatinga,NA,Bahia,1,Park,2003,NA,5_months,15,12,5,5460,mist_nets,"Mikalauskas,_J._S._2007._Diversidade,_dieta_e_reprodução_de_morcegos_(Mammalia,_Chiroptera)_da_Serra_de_Itabaina,_Sergipe._Universidade_Federal_Rural_do_Rio_de_Janeiro.","Coleção_Adriano_Lúcio_Peracchi_(ALP),_Universidade_Federal_Rural_do_Rio_de_Janeiro,_Seropédica,_RJ,_Brazil",0,2,10,3,0,49,3,0,0,0,27,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,63,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,16,24.39383,7.500333,67.57057,133.4111,29.924,18.824,11.1,23.20333,25.37,25.80467,22.61667,1521,271,47,64.81323,730,146,226,600
bat1198,Brazil,MINAS_GERAIS,VICOSA,Mata_do_Paraiso,-20.8,-42.86,Precise,NA,720,799,19.7,1296,Atlantic_Forests,Bahia_interior_forests,Semideciduous_Forest,Interior_Forests,1,Unknown_Protected,2007,NA,1_year,18,6,3,5880,mist_nets,"do_Nascimento,_M._C.,_R._Stumpp,_and_G._Lessa._2013._Bats_(Mammalia:_Chiroptera)_of_Mata_do_Paraiso_research_station,_Vicosa,_Minas_Gerais,_Brazil._Check_List_9:1406–1409.","Museu_de_Zoologia_João_Moojen,_Universidade_Federal_de_Viçosa_(UFV),_Viçosa,_MG,_Brazil",2,0,0,8,0,46,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,9,0,0,3,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,12,19.22633,12.094,61.57841,239.3413,28.036,8.396,19.64,21.072,16.018,21.93667,16.018,1289,249,21,77.32744,671,66,506,66
bat1199,Brazil,PARAIBA,RIO_TINTO,Reserva_Guaribas,-6.8,-35.1,Precise,338.8,100,120,25.1,1330,Atlantic_Forests,Pernambuco_interior_forests,NA,Pernambuco,1,Biological_Reserve,2012,NA,1_year,51,12,18,92092,mist_nets,Nunes._2013._Estratificação_vertical_da_comunidade_de_morcegos_em_uma_área_de_Mata_Atlântica_no_nordeste_do_Brasil._Universidade_Federal_da_Paraiba.,"Coleção_de_Mamíferos,_Universidade_Federal_da_Paraíba_(UFPB),_João_Pessoa,_PB,_Brazil",0,0,65,0,0,19,5,1204,0,0,30,0,0,2,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,17,0,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,240,0,3,0,42,0,0,0,0,0,0,0,3,37,0,0,0,0,1,5,0,0,0,0,0,23,25.59433,9.390667,76.54603,109.916,31.64,19.372,12.268,25.332,26.17133,26.692,24.00867,1437,228,27,62.14655,632,98,343,531
bat1201,Brazil,PARANA,TURVO,Parque_Sao_Francisco_da_Esperança,-25.06,-51.33,Precise,NA,NA,1142,16.5,1699,Atlantic_Forests,Araucaria_moist_forests,Mixed_Ombrophilous_Forest,Florestas_de_Araucaria,1,Unknown_Protected,2014,NA,1_year,24,12,20,103680,mist_nets,"Pereira,_L._de_A._2016._Uso_do_Espaço_por_morcegos_em_Floresta_Ombrófila_Mista_no_Sul_do_Brasil._Universidade_Federal_do_Paraná.","Coleção_de_Mamíferos,_Departamento_de_Zoologia,_Universidade_Federal_do_Paraná_(DZUP),_Curitiba,_PR,_Brazil",2,0,0,1,0,2,0,0,0,0,22,0,0,0,0,7,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69,1,0,0,0,0,0,0,0,0,0,0,14,16.59467,10.81067,59.06178,278.0882,25.348,7.044,18.304,19.87067,13.214,19.87067,13.13933,1632,186,94,23.3991,486,324,486,333
bat1202,Brazil,PARANA,PINHAO,Jardim_Botanico_de_Faxinal_do_Ceu,-25.91,-51.59,Precise,NA,NA,1167,15.6,1789,Atlantic_Forests,Araucaria_moist_forests,Mixed_Ombrophilous_Forest,Florestas_de_Araucaria,1,Unknown_Protected,2014,NA,1_year,24,12,20,103680,mist_nets,"Pereira,_L._de_A._2016._Uso_do_Espaço_por_morcegos_em_Floresta_Ombrófila_Mista_no_Sul_do_Brasil._Universidade_Federal_do_Paraná.","Coleção_de_Mamíferos,_Departamento_de_Zoologia,_Universidade_Federal_do_Paraná_(DZUP),_Curitiba,_PR,_Brazil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,49,2,0,0,0,0,0,0,0,0,0,0,14,15.68967,11.23667,58.1608,300.0371,25.036,5.716,19.32,15.84,12.03733,19.25133,12.02133,1749,184,105,17.53068,492,377,486,381
bat1203,Brazil,RIO_GRANDE_DO_SUL,PORTO_ALEGRE,Morro_Sao_Pedro,-30.19,-51.11,Precise,142,NA,135,18.7,1467,NA,Uruguayan_savanna,NA,Interior_Forests,1,Unknown_Protected,2010,NA,1_year,36,12,10,116640,mist_nets,"Pires,_D._P._de_S.,_and_M._E._Fabián._2013._Diversidade,_riqueza_e_estratificação_vertical_de_espécies_de_morcegos_em_um_remanescente_de_Mata_Atlântica_no_Sul_do_Brasil._Biotemas_26:121–131.",Not_located,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,9,19.366,8.328667,47.12917,351.9753,28.308,10.636,17.672,23.59067,20.79867,23.59067,15.046,1491,139,96,9.873502,393,337,393,388
bat1204,Brazil,PERNAMBUCO,ABREU_E_LIMA,Estacao_Ecologica_de_Caetes,-7.91,-34.95,Precise,157,NA,113,24.9,1702,NA,Southern_Atlantic_mangroves,Open_Ombrophilous_Forest,Pernambuco,1,Ecological_Station,1999,NA,1_year,36,7,4,24192,mist_nets,"da_Silva,_L._A._M.,_and_A._M._I._de_Farias._2004._Quiropterofauna_(Mammalia:_Chiroptera)_da_estacao_ecologica_de_Caetes,_Paulista,_Pernambuco._Revista_Nordestina_de_Biologia_18:55–61.","Coleção_de_Mamíferos,_Universidade_Federal_de_Pernambuco_(UFPE),_Recife,_PE,_Brazil",0,0,75,0,0,119,7,197,0,0,276,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,90,0,3,0,83,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,14,24.63833,8.105333,74.30631,104.0404,29.996,19.088,10.908,23.73067,25.09533,25.73133,23.22867,1781,280,33,63.7475,802,116,376,702
bat1205,Brazil,ESPIRITO_SANTO,SOORETAMA,Reserva_Biologica_de_Sooretama,-19.010644,-40.124478,Not_Precise,27946,NA,76,26.1,1600,Atlantic_Forests,Bahia_coastal_forests,Dense_Ombrophilous_Forest,Bahia,1,Biological_Reserve,2010,2012,2_years,72,12,11,200000,mist_nets,"Pimenta,_V._T._2013._Segregação_de_recursos_por_diferentes_espécies_de_morcegos_(Mammalia:_Chiroptera_na_Reserva_Biológica_de_Sooretama._Universidade_Federal_do_Espírito_Santo.","Museu_de_Biologia_Professor_Mello_Leitão_(MBML),_Santa_Teresa,_ES,_Brazil",0,4,14,26,29,541,184,1,0,0,584,0,4,0,1,26,0,1,167,1,0,2,0,0,6,0,0,0,0,0,0,132,1,1,0,0,1,1,0,1,0,0,0,77,0,0,5,0,0,12,0,2,4,1,0,0,19,0,0,60,22,28,1,0,0,0,1,55,1,0,0,0,0,3,0,0,0,0,0,9,0,61,1,14,30,0,0,41,0,4,9,16,17,4,0,0,2,6,45,4,0,2,3,0,54,23.4105,9.197667,61.61353,188.0616,30.628,15.7,14.928,24.79333,21.56533,25.65,21.008,1179,177,38,50.63935,506,142,352,144
